File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Azure URL	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF988YNP	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR872EBO	BruUV-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	1, 2	1_1, 2_1							/files/ENCFF879DNO/, /files/ENCFF668EKQ/, /files/ENCFF325PBF/	1567855	Mats Ljungman, UMichigan	6548cf70220a50a0114bbeb853e664a7		https://www.encodeproject.org/files/ENCFF988YNP/@@download/ENCFF988YNP.bed.gz				released	s3://encode-public/2022/12/22/cfdfe1b5-6c4d-496d-99fc-dfc132f7f33c/ENCFF988YNP.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/22/cfdfe1b5-6c4d-496d-99fc-dfc132f7f33c/ENCFF988YNP.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF472JKD	bed bed9	bed	bed9	transcription segment quantifications	GRCh38	ENCSR037CVT	BruUV-seq	/human-donors/ENCDO000ABE/	EFO:0002824	HCT116	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	1	1_1							/files/ENCFF849JHN/	1095427	Mats Ljungman, UMichigan	fee27add60cef62dda84f4decd4a6c8e		https://www.encodeproject.org/files/ENCFF472JKD/@@download/ENCFF472JKD.bed.gz				released	s3://encode-public/2022/12/21/8a2d952b-a280-4732-9146-d3b63f6a1144/ENCFF472JKD.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/21/8a2d952b-a280-4732-9146-d3b63f6a1144/ENCFF472JKD.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF877RTW	bed bed9	bed	bed9	transcription segment quantifications	GRCh38	ENCSR037CVT	BruUV-seq	/human-donors/ENCDO000ABE/	EFO:0002824	HCT116	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	2	2_1							/files/ENCFF409LLI/	1135298	Mats Ljungman, UMichigan	6db628dc90253dc52c2d8f717077d7a1		https://www.encodeproject.org/files/ENCFF877RTW/@@download/ENCFF877RTW.bed.gz				released	s3://encode-public/2022/12/21/41d30917-6af8-4968-bd05-3014649d9759/ENCFF877RTW.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/21/41d30917-6af8-4968-bd05-3014649d9759/ENCFF877RTW.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF789IZQ	bed bed9	bed	bed9	merged transcription segment quantifications	GRCh38	ENCSR037CVT	BruUV-seq	/human-donors/ENCDO000ABE/	EFO:0002824	HCT116	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	1	1_1							/files/ENCFF110JER/	340530	Mats Ljungman, UMichigan	c9f87665f5d30ae5abd2fc08c48d0561		https://www.encodeproject.org/files/ENCFF789IZQ/@@download/ENCFF789IZQ.bed.gz				released	s3://encode-public/2022/12/21/21b39e7e-8cdc-4a16-b1cb-3e4b3e3c8c6e/ENCFF789IZQ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/21/21b39e7e-8cdc-4a16-b1cb-3e4b3e3c8c6e/ENCFF789IZQ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF934BEP	bed bed9	bed	bed9	merged transcription segment quantifications	GRCh38	ENCSR037CVT	BruUV-seq	/human-donors/ENCDO000ABE/	EFO:0002824	HCT116	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	2	2_1							/files/ENCFF498RKZ/	355174	Mats Ljungman, UMichigan	d969ec82885d44f9fa9fc7afa8db7105		https://www.encodeproject.org/files/ENCFF934BEP/@@download/ENCFF934BEP.bed.gz				released	s3://encode-public/2022/12/21/50f8a649-f405-45db-a0be-5f18722e0399/ENCFF934BEP.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/21/50f8a649-f405-45db-a0be-5f18722e0399/ENCFF934BEP.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF201ISN	bed bed9	bed	bed9	UV enriched segment quantifications	GRCh38	ENCSR037CVT	BruUV-seq	/human-donors/ENCDO000ABE/	EFO:0002824	HCT116	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	1	1_1							/files/ENCFF692VZV/	591512	Mats Ljungman, UMichigan	df26d7d8815a7bc416c74f4dcd86cf37		https://www.encodeproject.org/files/ENCFF201ISN/@@download/ENCFF201ISN.bed.gz				released	s3://encode-public/2022/12/21/d65cf8a1-e723-4f97-a3bf-f2920e4fbde9/ENCFF201ISN.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/21/d65cf8a1-e723-4f97-a3bf-f2920e4fbde9/ENCFF201ISN.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF149QGR	bed bed9	bed	bed9	UV enriched segment quantifications	GRCh38	ENCSR037CVT	BruUV-seq	/human-donors/ENCDO000ABE/	EFO:0002824	HCT116	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	2	2_1							/files/ENCFF067GHO/	643673	Mats Ljungman, UMichigan	2ee65bf3da44cf7e6d2e867df61e20f4		https://www.encodeproject.org/files/ENCFF149QGR/@@download/ENCFF149QGR.bed.gz				released	s3://encode-public/2022/12/21/68b467b0-718c-45fe-9a07-ee2b56058ad5/ENCFF149QGR.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/21/68b467b0-718c-45fe-9a07-ee2b56058ad5/ENCFF149QGR.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF505CSP	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR037CVT	BruUV-seq	/human-donors/ENCDO000ABE/	EFO:0002824	HCT116	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	1	1_1							/files/ENCFF824QRE/	2519808	Mats Ljungman, UMichigan	283eb8f246760f87922bf64e54fb4e9c		https://www.encodeproject.org/files/ENCFF505CSP/@@download/ENCFF505CSP.bed.gz				released	s3://encode-public/2022/12/21/de997b6a-d971-434e-bd1c-46d860953730/ENCFF505CSP.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/21/de997b6a-d971-434e-bd1c-46d860953730/ENCFF505CSP.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF481EIL	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR037CVT	BruUV-seq	/human-donors/ENCDO000ABE/	EFO:0002824	HCT116	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	2	2_1							/files/ENCFF601HFD/	2786947	Mats Ljungman, UMichigan	687b7bfc0e614d0f96a36703ecc6c4e9		https://www.encodeproject.org/files/ENCFF481EIL/@@download/ENCFF481EIL.bed.gz				released	s3://encode-public/2022/12/21/88a23d02-396a-495c-830c-11ed1e375ceb/ENCFF481EIL.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/21/88a23d02-396a-495c-830c-11ed1e375ceb/ENCFF481EIL.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF859VRM	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR037CVT	BruUV-seq	/human-donors/ENCDO000ABE/	EFO:0002824	HCT116	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	1, 2	1_1, 2_1							/files/ENCFF824QRE/, /files/ENCFF601HFD/	2261762	Mats Ljungman, UMichigan	15804a4cac55007f35c3db4783b46783		https://www.encodeproject.org/files/ENCFF859VRM/@@download/ENCFF859VRM.bed.gz				released	s3://encode-public/2022/12/22/defd5a61-72f2-4325-a5e6-a4f64a9730b6/ENCFF859VRM.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/22/defd5a61-72f2-4325-a5e6-a4f64a9730b6/ENCFF859VRM.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF653QOD	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR037CVT	BruUV-seq	/human-donors/ENCDO000ABE/	EFO:0002824	HCT116	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	1, 2	1_1, 2_1							/files/ENCFF859VRM/, /files/ENCFF505CSP/, /files/ENCFF481EIL/	1256004	Mats Ljungman, UMichigan	4a593bff878f30c717e0cdc7349fc2f5		https://www.encodeproject.org/files/ENCFF653QOD/@@download/ENCFF653QOD.bed.gz				released	s3://encode-public/2022/12/22/0139d2a2-a7bf-4358-8121-bc620cd8a5b7/ENCFF653QOD.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/22/0139d2a2-a7bf-4358-8121-bc620cd8a5b7/ENCFF653QOD.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF437MUC	bed bed9	bed	bed9	transcription segment quantifications	GRCh38	ENCSR974RZE	BruUV-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	4	4_1							/files/ENCFF120EZX/	1003542	Mats Ljungman, UMichigan	1af335675abd4fd6fbfa5a4ad09b2d97		https://www.encodeproject.org/files/ENCFF437MUC/@@download/ENCFF437MUC.bed.gz				released	s3://encode-public/2022/12/21/827be993-485c-4a63-a06a-877dd7d167e4/ENCFF437MUC.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/21/827be993-485c-4a63-a06a-877dd7d167e4/ENCFF437MUC.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF783LMZ	bed bed9	bed	bed9	transcription segment quantifications	GRCh38	ENCSR974RZE	BruUV-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	5	5_1							/files/ENCFF410CIG/	1049406	Mats Ljungman, UMichigan	612656d01547c46e8d03a79a7a4597f3		https://www.encodeproject.org/files/ENCFF783LMZ/@@download/ENCFF783LMZ.bed.gz				released	s3://encode-public/2022/12/21/57bd748b-5466-4d1b-8317-bcae4745f5a9/ENCFF783LMZ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/21/57bd748b-5466-4d1b-8317-bcae4745f5a9/ENCFF783LMZ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF914UIV	bed bed9	bed	bed9	merged transcription segment quantifications	GRCh38	ENCSR974RZE	BruUV-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	4	4_1							/files/ENCFF117GKS/	308802	Mats Ljungman, UMichigan	be4aa6dabfeb18e715cb6afaba3ff947		https://www.encodeproject.org/files/ENCFF914UIV/@@download/ENCFF914UIV.bed.gz				released	s3://encode-public/2022/12/21/74ddb73f-2c6f-4963-98ba-ad50fb874980/ENCFF914UIV.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/21/74ddb73f-2c6f-4963-98ba-ad50fb874980/ENCFF914UIV.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF512HVH	bed bed9	bed	bed9	merged transcription segment quantifications	GRCh38	ENCSR974RZE	BruUV-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	5	5_1							/files/ENCFF237DUT/	322356	Mats Ljungman, UMichigan	1bd87bcc80fd8e3bddebe843aab3f936		https://www.encodeproject.org/files/ENCFF512HVH/@@download/ENCFF512HVH.bed.gz				released	s3://encode-public/2022/12/21/2da4e2bd-7631-4fa3-8177-d7f2a88c73b8/ENCFF512HVH.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/21/2da4e2bd-7631-4fa3-8177-d7f2a88c73b8/ENCFF512HVH.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF654SCF	bed bed9	bed	bed9	UV enriched segment quantifications	GRCh38	ENCSR974RZE	BruUV-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	4	4_1							/files/ENCFF263OWU/	573530	Mats Ljungman, UMichigan	15ace1edbfd10fbabaa2bb4f33861337		https://www.encodeproject.org/files/ENCFF654SCF/@@download/ENCFF654SCF.bed.gz				released	s3://encode-public/2022/12/21/182648dd-3697-4968-ae8f-bd59973ed494/ENCFF654SCF.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/21/182648dd-3697-4968-ae8f-bd59973ed494/ENCFF654SCF.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF424JVG	bed bed9	bed	bed9	UV enriched segment quantifications	GRCh38	ENCSR974RZE	BruUV-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	5	5_1							/files/ENCFF762DNR/	410088	Mats Ljungman, UMichigan	8742c4d7a48595d1375a5449971ff5d9		https://www.encodeproject.org/files/ENCFF424JVG/@@download/ENCFF424JVG.bed.gz				released	s3://encode-public/2022/12/21/dfb21b53-1628-4797-8c68-d50f0c702e6b/ENCFF424JVG.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/21/dfb21b53-1628-4797-8c68-d50f0c702e6b/ENCFF424JVG.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF106TCH	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR974RZE	BruUV-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	4	4_1							/files/ENCFF819ACA/	2432919	Mats Ljungman, UMichigan	8ec3a1c05dfde8878781be0ee5320e24		https://www.encodeproject.org/files/ENCFF106TCH/@@download/ENCFF106TCH.bed.gz				released	s3://encode-public/2022/12/21/dbf58176-a28e-429a-a482-6d054263a78b/ENCFF106TCH.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/21/dbf58176-a28e-429a-a482-6d054263a78b/ENCFF106TCH.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF732JRA	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR974RZE	BruUV-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	5	5_1							/files/ENCFF591SQM/	2844957	Mats Ljungman, UMichigan	d6025cc98c88708d014df46c79a2183f		https://www.encodeproject.org/files/ENCFF732JRA/@@download/ENCFF732JRA.bed.gz				released	s3://encode-public/2022/12/21/788a3406-b08d-4231-8a03-40bbad81c82b/ENCFF732JRA.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/21/788a3406-b08d-4231-8a03-40bbad81c82b/ENCFF732JRA.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF034IPD	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR974RZE	BruUV-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	4, 5	4_1, 5_1							/files/ENCFF819ACA/, /files/ENCFF591SQM/	2157597	Mats Ljungman, UMichigan	ebb965ecd96e0c6f1424c35d9f3611c6		https://www.encodeproject.org/files/ENCFF034IPD/@@download/ENCFF034IPD.bed.gz				released	s3://encode-public/2022/12/22/31b7f131-5979-46ff-b319-618fdba63da9/ENCFF034IPD.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/22/31b7f131-5979-46ff-b319-618fdba63da9/ENCFF034IPD.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF930SPC	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR974RZE	BruUV-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	4, 5	4_1, 5_1							/files/ENCFF034IPD/, /files/ENCFF106TCH/, /files/ENCFF732JRA/	1121374	Mats Ljungman, UMichigan	73836afc66963af76dac2ef75c69cc8a		https://www.encodeproject.org/files/ENCFF930SPC/@@download/ENCFF930SPC.bed.gz				released	s3://encode-public/2022/12/22/226d28a0-2b8a-49f4-9e24-c2c0c7a7bd13/ENCFF930SPC.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/22/226d28a0-2b8a-49f4-9e24-c2c0c7a7bd13/ENCFF930SPC.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF792CGV	bed bed9	bed	bed9	transcription segment quantifications	GRCh38	ENCSR555WGR	BruUV-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	5	5_1							/files/ENCFF202KAQ/	1058582	Mats Ljungman, UMichigan	01c032d5e03b939945f4799345502458		https://www.encodeproject.org/files/ENCFF792CGV/@@download/ENCFF792CGV.bed.gz				released	s3://encode-public/2022/12/21/3ae46398-ff95-4b91-b13d-19fb9a5aa5c6/ENCFF792CGV.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/21/3ae46398-ff95-4b91-b13d-19fb9a5aa5c6/ENCFF792CGV.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF580JLI	bed bed9	bed	bed9	transcription segment quantifications	GRCh38	ENCSR555WGR	BruUV-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	6	6_1							/files/ENCFF645CWG/	1041610	Mats Ljungman, UMichigan	8c18da258708cda7e7c8632c3c4f8104		https://www.encodeproject.org/files/ENCFF580JLI/@@download/ENCFF580JLI.bed.gz				released	s3://encode-public/2022/12/21/046cfc23-5ad4-41fe-b04f-5a11945a936b/ENCFF580JLI.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/21/046cfc23-5ad4-41fe-b04f-5a11945a936b/ENCFF580JLI.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF027JWR	bed bed9	bed	bed9	merged transcription segment quantifications	GRCh38	ENCSR555WGR	BruUV-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	5	5_1							/files/ENCFF628UHH/	323051	Mats Ljungman, UMichigan	fbc797b4c50732b909fdeb0a7912f917		https://www.encodeproject.org/files/ENCFF027JWR/@@download/ENCFF027JWR.bed.gz				released	s3://encode-public/2022/12/21/7b89dfb7-2315-461e-bf52-845bb6d5c237/ENCFF027JWR.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/21/7b89dfb7-2315-461e-bf52-845bb6d5c237/ENCFF027JWR.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF516XDY	bed bed9	bed	bed9	merged transcription segment quantifications	GRCh38	ENCSR555WGR	BruUV-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	6	6_1							/files/ENCFF502UNV/	319399	Mats Ljungman, UMichigan	66260f4551e90779d1a3ad5fa3cb996f		https://www.encodeproject.org/files/ENCFF516XDY/@@download/ENCFF516XDY.bed.gz				released	s3://encode-public/2022/12/21/787e9ae8-7c1d-424e-9a3a-d1bce9af8a06/ENCFF516XDY.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/21/787e9ae8-7c1d-424e-9a3a-d1bce9af8a06/ENCFF516XDY.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF489FTN	bed bed9	bed	bed9	UV enriched segment quantifications	GRCh38	ENCSR555WGR	BruUV-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	5	5_1							/files/ENCFF131RIK/	431754	Mats Ljungman, UMichigan	2b203adf5d16316e176d9a1b1790009d		https://www.encodeproject.org/files/ENCFF489FTN/@@download/ENCFF489FTN.bed.gz				released	s3://encode-public/2022/12/21/664e1a71-d0ca-4193-8a66-6b5bbb5d8598/ENCFF489FTN.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/21/664e1a71-d0ca-4193-8a66-6b5bbb5d8598/ENCFF489FTN.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF841HUU	bed bed9	bed	bed9	UV enriched segment quantifications	GRCh38	ENCSR555WGR	BruUV-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	6	6_1							/files/ENCFF199RRK/	480888	Mats Ljungman, UMichigan	786d9bbed4cf236d404c282711625fec		https://www.encodeproject.org/files/ENCFF841HUU/@@download/ENCFF841HUU.bed.gz				released	s3://encode-public/2022/12/21/1c790a38-baf5-4807-b14a-afb70a5ea3d2/ENCFF841HUU.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/21/1c790a38-baf5-4807-b14a-afb70a5ea3d2/ENCFF841HUU.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF954MDR	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR555WGR	BruUV-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	5	5_1							/files/ENCFF098IIG/	3016757	Mats Ljungman, UMichigan	3e5c64d1ec2a48fb85076691a727e62a		https://www.encodeproject.org/files/ENCFF954MDR/@@download/ENCFF954MDR.bed.gz				released	s3://encode-public/2022/12/21/e11ecdca-09c8-402e-8920-2d0ee00a4f3a/ENCFF954MDR.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/21/e11ecdca-09c8-402e-8920-2d0ee00a4f3a/ENCFF954MDR.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF843NMJ	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR555WGR	BruUV-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	6	6_1							/files/ENCFF665IAL/	2900412	Mats Ljungman, UMichigan	763faa448388efc8c9743471444c29f7		https://www.encodeproject.org/files/ENCFF843NMJ/@@download/ENCFF843NMJ.bed.gz				released	s3://encode-public/2022/12/21/a6309d3d-d72e-4f16-ba1c-24f84d968e0d/ENCFF843NMJ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/21/a6309d3d-d72e-4f16-ba1c-24f84d968e0d/ENCFF843NMJ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF452XVK	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR555WGR	BruUV-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	5, 6	5_1, 6_1							/files/ENCFF098IIG/, /files/ENCFF665IAL/	2777519	Mats Ljungman, UMichigan	0e4813974efa5a45140ce714959fe343		https://www.encodeproject.org/files/ENCFF452XVK/@@download/ENCFF452XVK.bed.gz				released	s3://encode-public/2022/12/22/6013d325-9138-4c32-916a-8d2b2bd4de26/ENCFF452XVK.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/22/6013d325-9138-4c32-916a-8d2b2bd4de26/ENCFF452XVK.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
